;;Weiblich;1526087;e;52224;e;31254;e;153488;e;10690;e;353064;e;124982;e;78535;e;222888;e;260978;e;17359;e;48626;e;35022;e;20867;e;55504;e;30117;e;30483;e
;Verwitwet/Eingetr. Lebenspartner/-in verstorben;Insgesamt;17447;e;519;e;456;e;1706;e;189;e;4287;e;1535;e;878;e;2179;e;2616;e;232;e;815;e;404;e;276;e;637;e;348;e;370;e
;;Männlich;3291;e;116;e;116;e;300;e;39;e;849;e;261;e;153;e;382;e;485;e;48;e;185;e;67;e;53;e;112;e;58;e;72;e
;;Weiblich;14154;e;401;e;342;e;1405;e;152;e;3442;e;1274;e;723;e;1796;e;2133;e;183;e;632;e;334;e;224;e;527;e;292;e;302;e
;Geschieden/Eingetr. Lebenspartnerschaft aufgehoben;Insgesamt;356708;e;13028;e;8572;e;35026;e;3713;e;83639;e;28383;e;18515;e;43199;e;54681;e;4735;e;18288;e;9088;e;5258;e;14104;e;8066;e;8411;e
;;Männlich;140212;e;5141;e;3370;e;13904;e;1566;e;32662;e;10811;e;7354;e;17008;e;21470;e;1871;e;7034;e;3615;e;2131;e;5504;e;3332;e;3435;e
;;Weiblich;216497;e;7887;e;5201;e;21125;e;2146;e;50979;e;17572;e;11164;e;26188;e;33215;e;2861;e;11253;e;5470;e;3124;e;8598;e;4733;e;4979;e
;Ohne Angabe;Insgesamt;2866;e;131;e;30;e;393;e;44;e;393;e;141;e;184;e;116;e;91;e;9;e;119;e;29;e;14;e;55;e;115;e;41;e
;;Männlich;1899;e;87;e;18;e;272;e;29;e;263;e;69;e;128;e;85;e;66;e;5;e;79;e;24;e;7;e;40;e;92;e;26;e
;;Weiblich;964;e;46;e;12;e;120;e;13;e;134;e;70;e;59;e;34;e;22;e;5;e;38;e;5;e;4;e;12;e;27;e;14;e
40 bis 44 Jahre;Insgesamt;Insgesamt;6351192;e;234027;e;140945;e;632921;e;49312;e;1417537;e;488345;e;312510;e;832959;e;1010367;e;74808;e;255728;e;186445;e;112176;e;280440;e;166515;e;154894;e
;;Männlich;3209481;e;115916;e;72463;e;317218;e;25040;e;712567;e;246231;e;156739;e;419326;e;510391;e;37277;e;131631;e;94009;e;57349;e;146409;e;85929;e;80221;e
;;Weiblich;3141707;e;118114;e;68480;e;315699;e;24269;e;704973;e;242113;e;155770;e;413634;e;499976;e;37529;e;124101;e;92434;e;54826;e;134029;e;80588;e;74676;e
;Ledig;Insgesamt;1513701;e;55024;e;48687;e;137030;e;15562;e;301910;e;109423;e;61716;e;177275;e;221512;e;16186;e;99399;e;55082;e;34189;e;85490;e;49749;e;45470;e
;;Männlich;929288;e;32338;e;27970;e;84021;e;9163;e;183090;e;66509;e;38835;e;108475;e;135597;e;10237;e;58308;e;34739;e;21951;e;55873;e;32297;e;29888;e
;;Weiblich;584417;e;22688;e;20718;e;53008;e;6401;e;118823;e;42918;e;22883;e;68797;e;85918;e;5951;e;41089;e;20345;e;12240;e;29619;e;17451;e;15579;e
;Verheiratet/Eingetr. Lebenspartnerschaft;Insgesamt;4078851;e;149442;e;75101;e;421116;e;26840;e;943126;e;322058;e;212602;e;568871;e;676856;e;48462;e;119358;e;107691;e;63810;e;159308;e;94801;e;89402;e
;;Männlich;1967663;e;71693;e;37355;e;202369;e;13061;e;457768;e;156891;e;102021;e;275877;e;328490;e;22750;e;57972;e;49778;e;29761;e;75521;e;44452;e;41905;e
;;Weiblich;2111188;e;77752;e;37748;e;218748;e;13780;e;485353;e;165171;e;110581;e;292990;e;348364;e;25710;e;61384;e;57909;e;34047;e;83784;e;50352;e;47500;e
;Verwitwet/Eingetr. Lebenspartner/-in verstorben;Insgesamt;39976;e;1395;e;858;e;3943;e;363;e;8659;e;3133;e;2175;e;4770;e;6002;e;522;e;1577;e;1305;e;891;e;1913;e;1348;e;1121;e
;;Männlich;8177;e;279;e;224;e;750;e;66;e;1985;e;621;e;443;e;984;e;1138;e;123;e;350;e;225;e;167;e;388;e;231;e;208;e
;;Weiblich;31798;e;1114;e;633;e;3196;e;296;e;6678;e;2513;e;1730;e;3787;e;4862;e;398;e;1227;e;1082;e;724;e;1528;e;1116;e;911;e
;Geschieden/Eingetr. Lebenspartnerschaft aufgehoben;Insgesamt;715694;e;28059;e;16262;e;70524;e;6477;e;163451;e;53569;e;35890;e;81925;e;105911;e;9622;e;35303;e;22342;e;13276;e;33683;e;20518;e;18865;e
;;Männlich;302509;e;11549;e;6897;e;29885;e;2722;e;69488;e;22121;e;15360;e;33911;e;45103;e;4158;e;14934;e;9252;e;5465;e;14593;e;8870;e;8197;e
;;Weiblich;413189;e;16508;e;9369;e;40642;e;3758;e;93965;e;31453;e;20530;e;48018;e;60810;e;5463;e;20372;e;13091;e;7815;e;19087;e;11645;e;10666;e
;Ohne Angabe;Insgesamt;2964;e;106;e;31;e;305;e;68;e;386;e;152;e;128;e;118;e;89;e;14;e;89;e;22;e;9;e;46;e;97;e;40;e
;;Männlich;1845;e;57;e;17;e;198;e;32;e;237;e;90;e;81;e;78;e;64;e;6;e;66;e;19;e;7;e;33;e;79;e;22;e
;;Weiblich;1121;e;49;e;12;e;106;e;39;e;152;e;64;e;48;e;37;e;28;e;6;e;26;e;4;e;3;e;10;e;21;e;15;e
45 bis 49 Jahre;Insgesamt;Insgesamt;6999679;e;248540;e;139727;e;680387;e;52369;e;1531954;e;522757;e;354826;e;904895;e;1079028;e;89412;e;283956;e;239448;e;148483;e;332206;e;201433;e;188928;e
;;Männlich;3547255;e;123733;e;71224;e;343387;e;26339;e;775064;e;264928;e;179489;e;459624;e;546627;e;44664;e;145353;e;122015;e;75897;e;169893;e;102206;e;95963;e
;;Weiblich;3452420;e;124805;e;68506;e;337001;e;26031;e;756888;e;257825;e;175335;e;445268;e;532399;e;44745;e;138605;e;117429;e;72588;e;162311;e;99224;e;92963;e
;Ledig;Insgesamt;1210868;e;44796;e;38556;e;110740;e;13155;e;244454;e;88732;e;50832;e;147289;e;179286;e;14302;e;82824;e;42579;e;26821;e;59453;e;34940;e;32109;e
;;Männlich;756349;e;26959;e;22257;e;69731;e;7775;e;149452;e;54534;e;32740;e;90880;e;110471;e;9252;e;49666;e;28415;e;18401;e;40060;e;23612;e;22146;e
;;Weiblich;454518;e;17836;e;16296;e;41010;e;5382;e;95001;e;34200;e;18093;e;56407;e;68814;e;5049;e;33160;e;14161;e;8422;e;19395;e;11333;e;9960;e
;Verheiratet/Eingetr. Lebenspartnerschaft;Insgesamt;4692803;e;163048;e;77786;e;467522;e;29732;e;1051621;e;356030;e;249796;e;632914;e;745059;e;60364;e;143430;e;153820;e;95401;e;213097;e;129996;e;123200;e
;;Männlich;2317263;e;79663;e;39315;e;229881;e;14611;e;523494;e;177557;e;123523;e;316161;e;370404;e;29025;e;70655;e;74269;e;45647;e;102559;e;62020;e;58479;e
;;Weiblich;2375541;e;83387;e;38474;e;237642;e;15124;e;528126;e;178469;e;126270;e;316750;e;374653;e;31337;e;72771;e;79548;e;49756;e;110540;e;67976;e;64722;e
;Verwitwet/Eingetr. Lebenspartner/-in verstorben;Insgesamt;89175;e;3062;e;1628;e;8839;e;702;e;18947;e;6425;e;4830;e;10157;e;13092;e;1164;e;3297;e;3702;e;2392;e;4841;e;3262;e;2835;e
;;Männlich;18848;e;621;e;346;e;1775;e;171;e;4335;e;1385;e;1027;e;2228;e;2656;e;264;e;722;e;713;e;521;e;972;e;568;e;549;e
;;Weiblich;70326;e;2443;e;1285;e;7065;e;529;e;14612;e;5038;e;3806;e;7928;e;10433;e;899;e;2573;e;2991;e;1873;e;3872;e;2691;e;2288;e
;Geschieden/Eingetr. Lebenspartnerschaft aufgehoben;Insgesamt;1004090;e;37520;e;21734;e;93071;e;8737;e;216581;e;71418;e;49275;e;114433;e;141535;e;13571;e;54336;e;39325;e;23852;e;54778;e;33175;e;30747;e
;;Männlich;453071;e;16418;e;9295;e;41858;e;3764;e;97566;e;31371;e;22144;e;50294;e;63054;e;6115;e;24262;e;18604;e;11321;e;26283;e;15966;e;14766;e
;;Weiblich;551015;e;21100;e;12442;e;51216;e;4975;e;119016;e;40050;e;27132;e;64138;e;78483;e;7454;e;30073;e;20723;e;12534;e;28497;e;17213;e;15979;e
;Ohne Angabe;Insgesamt;2744;e;112;e;26;e;215;e;41;e;350;e;145;e;93;e;108;e;57;e;14;e;75;e;23;e;16;e;35;e;62;e;37;e
;;Männlich;1724;e;72;e;12;e;140;e;20;e;216;e;79;e;58;e;62;e;39;e;5;e;49;e;21;e;11;e;21;e;47;e;27;e
;;Weiblich;1021;e;43;e;11;e;73;e;23;e;130;e;67;e;32;e;41;e;20;e;8;e;27;e;5;e;6;e;16;e;12;e;12;e
50 bis 54 Jahre;Insgesamt;Insgesamt;6206294;e;210295;e;114801;e;593988;e;46581;e;1358451;e;453749;e;321959;e;795200;e;944815;e;85887;e;232721;e;219685;e;144311;e;307753;e;191817;e;183188;e
;;Männlich;3113461;e;104390;e;56606;e;298963;e;22980;e;679016;e;227458;e;161384;e;397841;e;475455;e;42821;e;117754;e;111495;e;73119;e;154801;e;96409;e;92285;e
;;Weiblich;3092834;e;105904;e;58193;e;295025;e;23602;e;679438;e;226288;e;160574;e;397355;e;469361;e;43062;e;114963;e;108192;e;71191;e;152950;e;95405;e;90907;e
;Ledig;Insgesamt;760706;e;28052;e;24338;e;72024;e;8889;e;160147;e;56988;e;33189;e;96846;e;114891;e;9994;e;47946;e;23056;e;15671;e;32003;e;19108;e;17561;e
;;Männlich;474909;e;17513;e;13923;e;46739;e;5308;e;98631;e;35199;e;21477;e;58627;e;70938;e;6347;e;28769;e;15246;e;10623;e;21068;e;12784;e;11716;e
;;Weiblich;285796;e;10541;e;10414;e;25286;e;3582;e;61516;e;21787;e;11710;e;38216;e;43955;e;3649;e;19180;e;7811;e;5045;e;10933;e;6324;e;5848;e
;Verheiratet/Eingetr. Lebenspartnerschaft;Insgesamt;4371019;e;144308;e;67472;e;424244;e;28230;e;967175;e;321386;e;236049;e;575390;e;680725;e;60503;e;129805;e;153131;e;100163;e;215860;e;135034;e;131547;e
;;Männlich;2171675;e;70761;e;33400;e;210365;e;13872;e;480828;e;160631;e;117117;e;287960;e;340928;e;29786;e;65010;e;75828;e;49270;e;105736;e;65768;e;64423;e
;;Weiblich;2199346;e;73546;e;34075;e;213880;e;14357;e;486348;e;160752;e;118929;e;287433;e;339796;e;30719;e;64797;e;77305;e;50890;e;110127;e;69262;e;67127;e
;Verwitwet/Eingetr. Lebenspartner/-in verstorben;Insgesamt;154832;e;4996;e;2637;e;15115;e;1229;e;33107;e;10942;e;8017;e;17474;e;22787;e;2320;e;5377;e;6391;e;4601;e;8819;e;6039;e;4983;e
;;Männlich;28882;e;964;e;430;e;2787;e;237;e;6339;e;1944;e;1533;e;3052;e;4166;e;404;e;997;e;1260;e;925;e;1660;e;1205;e;972;e
;;Weiblich;125953;e;4029;e;2204;e;12325;e;991;e;26765;e;9001;e;6486;e;14425;e;18618;e;1915;e;4380;e;5129;e;3675;e;7155;e;4837;e;4012;e
;Geschieden/Eingetr. Lebenspartnerschaft aufgehoben;Insgesamt;917628;e;32866;e;20337;e;82448;e;8197;e;197795;e;64323;e;44656;e;105416;e;126354;e;13048;e;49514;e;37086;e;23872;e;51047;e;31604;e;29061;e
;;Männlich;436719;e;15103;e;8840;e;38977;e;3548;e;93085;e;29619;e;21227;e;48170;e;59381;e;6281;e;22926;e;19148;e;12297;e;26323;e;16632;e;15151;e
;;Weiblich;480911;e;17765;e;11499;e;43473;e;4649;e;104710;e;34702;e;23426;e;57246;e;66970;e;6769;e;26589;e;17937;e;11571;e;24725;e;14969;e;13907;e
;Ohne Angabe;Insgesamt;2105;e;73;e;17;e;154;e;35;e;226;e;109;e;52;e;64;e;57;e;14;e;73;e;20;e;6;e;30;e;37;e;32;e
;;Männlich;1281;e;50;e;11;e;92;e;15;e;127;e;64;e;28;e;27;e;40;e;7;e;49;e;15;e;4;e;20;e;27;e;21;e
;;Weiblich;828;e;22;e;3;e;61;e;23;e;99;e;48;e;23;e;40;e;22;e;4;e;21;e;8;e;3;e;9;e;8;e;13;e
55 bis 59 Jahre;Insgesamt;Insgesamt;5419449;e;179950;e;94896;e;510482;e;40859;e;1159419;e;390207;e;280874;e;670962;e;792942;e;75262;e;206017;e;200908;e;136065;e;313351;e;187602;e;178977;e
;;Männlich;2668977;e;88734;e;45554;e;253531;e;19628;e;568287;e;191331;e;139904;e;328695;e;390300;e;37164;e;99725;e;100597;e;67939;e;154660;e;93289;e;89185;e
;;Weiblich;2750470;e;91213;e;49339;e;256947;e;21229;e;591130;e;198875;e;140968;e;342270;e;402639;e;38098;e;106289;e;100312;e;68124;e;158689;e;94316;e;89788;e
;Ledig;Insgesamt;469117;e;16933;e;14754;e;43680;e;5853;e;97160;e;34681;e;20643;e;58379;e;70705;e;6446;e;30560;e;13933;e;9789;e;21689;e;12537;e;11377;e
;;Männlich;288046;e;10965;e;8396;e;28828;e;3588;e;59107;e;21482;e;13108;e;34382;e;42634;e;4014;e;17741;e;8731;e;6382;e;13692;e;7886;e;7115;e
;;Weiblich;181069;e;5971;e;6362;e;14848;e;2265;e;38051;e;13203;e;7534;e;23996;e;28068;e;2435;e;12821;e;5200;e;3409;e;7996;e;4653;e;4260;e
;Verheiratet/Eingetr. Lebenspartnerschaft;Insgesamt;3975532;e;128864;e;59333;e;379000;e;25833;e;854686;e;287186;e;213001;e;503026;e;589999;e;55136;e;124128;e;147663;e;99868;e;233033;e;139416;e;135356;e
;;Männlich;1989608;e;64025;e;29158;e;189538;e;12609;e;426999;e;143404;e;107574;e;251926;e;297067;e;27635;e;61231;e;74607;e;50150;e;115986;e;69841;e;67863;e
;;Weiblich;1985923;e;64840;e;30174;e;189461;e;13228;e;427686;e;143781;e;105426;e;251098;e;292933;e;27505;e;62897;e;73058;e;49720;e;117047;e;69573;e;67494;e
;Verwitwet/Eingetr. Lebenspartner/-in verstorben;Insgesamt;242720;e;7799;e;3914;e;22645;e;1913;e;52230;e;16811;e;12435;e;26815;e;34858;e;3644;e;8845;e;9890;e;7279;e;15525;e;9796;e;8322;e
;;Männlich;44564;e;1537;e;729;e;4294;e;326;e;9496;e;2951;e;2363;e;4533;e;5997;e;599;e;1630;e;2058;e;1324;e;3058;e;1951;e;1725;e
;;Weiblich;198160;e;6262;e;3188;e;18352;e;1585;e;42737;e;13862;e;10070;e;22285;e;28863;e;3046;e;7213;e;7831;e;5957;e;12464;e;7843;e;6599;e
;Geschieden/Eingetr. Lebenspartnerschaft aufgehoben;Insgesamt;730705;e;26294;e;16877;e;65048;e;7241;e;155177;e;51466;e;34755;e;82708;e;97338;e;10021;e;42425;e;29414;e;19121;e;43099;e;25822;e;23899;e
;;Männlich;345913;e;12169;e;7258;e;30809;e;3096;e;72595;e;23457;e;16831;e;37837;e;44582;e;4913;e;19094;e;15195;e;10089;e;21924;e;13588;e;12474;e
;;Weiblich;384795;e;14124;e;9618;e;34238;e;4144;e;82586;e;28006;e;17920;e;44868;e;52757;e;5106;e;23334;e;14221;e;9035;e;21175;e;12231;e;11423;e
;Ohne Angabe;Insgesamt;1375;e;61;e;14;e;104;e;23;e;162;e;62;e;39;e;40;e;39;e;10;e;54;e;11;e;4;e;8;e;35;e;19;e
;;Männlich;844;e;40;e;14;e;62;e;11;e;90;e;32;e;24;e;14;e;24;e;5;e;34;e;7;e;4;e;5;e;22;e;13;e
;;Weiblich;530;e;20;e;3;e;42;e;9;e;72;e;27;e;16;e;25;e;17;e;3;e;23;e;3;e;3;e;5;e;12;e;10;e
60 bis 64 Jahre;Insgesamt;Insgesamt;4702815;e;172774;e;91490;e;464804;e;39000;e;1005646;e;360487;e;238906;e;587567;e;721270;e;63855;e;185957;e;141834;e;95274;e;248873;e;145374;e;139207;e
;;Männlich;2298902;e;84398;e;44348;e;230568;e;18749;e;487958;e;176164;e;119000;e;287530;e;353374;e;31652;e;89462;e;69979;e;47004;e;119730;e;70395;e;68263;e
;;Weiblich;2403917;e;88379;e;47144;e;234239;e;20252;e;517690;e;184322;e;119907;e;300036;e;367898;e;32206;e;96492;e;71853;e;48270;e;129141;e;74977;e;70946;e
;Ledig;Insgesamt;278297;e;10222;e;9508;e;25199;e;3397;e;54872;e;20630;e;12399;e;36262;e;48135;e;3920;e;18820;e;6221;e;4833;e;11353;e;6321;e;6201;e
;;Männlich;170207;e;6760;e;5720;e;17077;e;2101;e;32896;e;12854;e;8033;e;21420;e;29516;e;2513;e;11075;e;3777;e;2815;e;6407;e;3667;e;3576;e
;;Weiblich;108092;e;3459;e;3785;e;8124;e;1300;e;21978;e;7780;e;4367;e;14844;e;18617;e;1406;e;7743;e;2442;e;2014;e;4947;e;2651;e;2623;e
;Verheiratet/Eingetr. Lebenspartnerschaft;Insgesamt;3525627;e;128124;e;59967;e;354165;e;26114;e;759086;e;272014;e;183191;e;446491;e;540909;e;47345;e;118398;e;107960;e;71866;e;190913;e;111273;e;107815;e
;;Männlich;1814299;e;65271;e;31063;e;183081;e;13302;e;389397;e;140349;e;95487;e;230246;e;279075;e;24703;e;60319;e;55720;e;37357;e;96588;e;56991;e;55346;e
;;Weiblich;1711325;e;62850;e;28903;e;171081;e;12810;e;369688;e;131665;e;87702;e;216244;e;261832;e;22639;e;58084;e;52242;e;34512;e;94326;e;54281;e;52467;e
;Verwitwet/Eingetr. Lebenspartner/-in verstorben;Insgesamt;357077;e;12708;e;6370;e;35225;e;3047;e;79149;e;26463;e;18620;e;41066;e;54105;e;5358;e;13273;e;11217;e;8125;e;19454;e;12276;e;10613;e
;;Männlich;65701;e;2506;e;1203;e;6724;e;574;e;14457;e;4635;e;3527;e;7345;e;9720;e;956;e;2648;e;2115;e;1536;e;3613;e;2105;e;2036;e
;;Weiblich;291379;e;10206;e;5162;e;28500;e;2470;e;64694;e;21827;e;15090;e;33724;e;44383;e;4404;e;10626;e;9102;e;6588;e;15840;e;10175;e;8578;e
;Geschieden/Eingetr. Lebenspartnerschaft aufgehoben;Insgesamt;540908;e;21688;e;15638;e;50168;e;6425;e;112444;e;41333;e;24678;e;63721;e;78090;e;7234;e;35415;e;16428;e;10442;e;27150;e;15491;e;14566;e
;;Männlich;248133;e;9845;e;6357;e;23661;e;2761;e;51149;e;18294;e;11940;e;28511;e;35040;e;3480;e;15385;e;8365;e;5293;e;13128;e;7628;e;7299;e
;;Weiblich;292775;e;11840;e;9282;e;26509;e;3665;e;61295;e;23038;e;12743;e;35208;e;43048;e;3752;e;20030;e;8062;e;5152;e;14025;e;7865;e;7266;e
;Ohne Angabe;Insgesamt;907;e;33;e;10;e;48;e;15;e;95;e;45;e;24;e;27;e;34;e;3;e;47;e;8;e;5;e;3;e;11;e;15;e
;;Männlich;565;e;16;e;4;e;22;e;10;e;61;e;29;e;13;e;13;e;19;e;-;;30;e;7;e;3;e;-;;6;e;6;e
;;Weiblich;345;e;20;e;9;e;28;e;4;e;36;e;14;e;8;e;15;e;14;e;3;e;15;e;4;e;-;;3;e;3;e;8;e
65 bis 69 Jahre;Insgesamt;Insgesamt;4173352;e;164001;e;86035;e;404085;e;35435;e;869490;e;299056;e;191769;e;509872;e;616280;e;50813;e;187084;e;144728;e;87593;e;254881;e;142909;e;129279;e
;;Männlich;1999286;e;79296;e;41645;e;196046;e;17147;e;412777;e;145342;e;92724;e;245380;e;298182;e;24363;e;89318;e;68842;e;41511;e;118728;e;66952;e;61011;e
;;Weiblich;2174064;e;84704;e;44388;e;208036;e;18290;e;456710;e;153709;e;99045;e;264495;e;318098;e;26451;e;97764;e;75890;e;46081;e;136155;e;75960;e;68270;e
;Ledig;Insgesamt;205526;e;7506;e;6974;e;17861;e;2364;e;40645;e;14797;e;8592;e;27761;e;36018;e;2591;e;13551;e;4968;e;3412;e;9106;e;4999;e;4385;e
;;Männlich;120194;e;4813;e;4195;e;11604;e;1422;e;23645;e;8965;e;5318;e;15696;e;20924;e;1684;e;7904;e;2872;e;1915;e;4317;e;2681;e;2234;e
;;Weiblich;85332;e;2692;e;2780;e;6259;e;944;e;16998;e;5835;e;3271;e;12067;e;15091;e;908;e;5644;e;2094;e;1497;e;4790;e;2321;e;2149;e
;Verheiratet/Eingetr. Lebenspartnerschaft;Insgesamt;3046698;e;119790;e;56518;e;299483;e;23756;e;636772;e;219429;e;142166;e;376457;e;446840;e;36197;e;120248;e;107910;e;64592;e;192212;e;106597;e;97728;e
;;Männlich;1602955;e;62742;e;30226;e;157726;e;12607;e;333136;e;117008;e;75001;e;198632;e;238157;e;19054;e;63829;e;56082;e;33720;e;98869;e;55409;e;50761;e
;;Weiblich;1443739;e;57047;e;26292;e;141756;e;11151;e;303637;e;102420;e;67162;e;177821;e;208686;e;17144;e;56416;e;51830;e;30872;e;93345;e;51192;e;46965;e
;Verwitwet/Eingetr. Lebenspartner/-in verstorben;Insgesamt;514846;e;19309;e;9477;e;50272;e;4306;e;111779;e;35508;e;24370;e;58611;e;74558;e;7302;e;21681;e;18237;e;11837;e;31731;e;19699;e;16174;e
;;Männlich;101223;e;4152;e;1997;e;10148;e;927;e;21214;e;6892;e;4679;e;11077;e;14149;e;1396;e;4662;e;3813;e;2440;e;6369;e;3974;e;3337;e
;;Weiblich;413624;e;15156;e;7477;e;40127;e;3376;e;90567;e;28617;e;19694;e;47532;e;60412;e;5906;e;17016;e;14427;e;9395;e;25366;e;15728;e;12835;e
;Geschieden/Eingetr. Lebenspartnerschaft aufgehoben;Insgesamt;405943;e;17378;e;13066;e;36439;e;4999;e;80231;e;29293;e;16616;e;47031;e;58853;e;4715;e;31570;e;13607;e;7749;e;21819;e;11594;e;10983;e
;;Männlich;174744;e;7579;e;5229;e;16561;e;2183;e;34757;e;12470;e;7713;e;19960;e;24947;e;2222;e;12905;e;6068;e;3434;e;9157;e;4882;e;4673;e
;;Weiblich;231200;e;9801;e;7841;e;19876;e;2818;e;45471;e;16827;e;8906;e;27069;e;33908;e;2491;e;18665;e;7540;e;4312;e;12658;e;6711;e;6311;e
;Ohne Angabe;Insgesamt;339;e;17;e;6;e;26;e;7;e;63;e;29;e;20;e;12;e;11;e;7;e;35;e;6;e;3;e;13;e;17;e;8;e
;;Männlich;167;e;10;e;3;e;10;e;5;e;21;e;12;e;6;e;9;e;11;e;4;e;15;e;6;e;3;e;8;e;10;e;6;e
;;Weiblich;170;e;8;e;-;;14;e;4;e;41;e;19;e;16;e;5;e;3;e;-;;18;e;3;e;-;;7;e;8;e;5;e
70 bis 74 Jahre;Insgesamt;Insgesamt;4861239;e;184401;e;92433;e;477993;e;39833;e;1034211;e;341235;e;236723;e;593713;e;706552;e;65351;e;189005;e;173414;e;112112;e;291867;e;167387;e;154987;e
;;Männlich;2247194;e;87793;e;42444;e;224589;e;18286;e;474752;e;160041;e;110473;e;276293;e;328969;e;29734;e;86391;e;79664;e;50411;e;131640;e;75470;e;70228;e
;;Weiblich;2614043;e;96611;e;49989;e;253406;e;21546;e;559457;e;181190;e;126247;e;317421;e;377586;e;35616;e;102616;e;93747;e;61699;e;160228;e;91916;e;84764;e
;Ledig;Insgesamt;222776;e;8186;e;6509;e;20065;e;2177;e;45767;e;15006;e;10298;e;30533;e;39078;e;2972;e;11251;e;5714;e;4267;e;10480;e;5612;e;4850;e
;;Männlich;114094;e;4703;e;3257;e;11820;e;1125;e;23841;e;8167;e;5827;e;15204;e;20308;e;1717;e;5470;e;2787;e;2049;e;3603;e;2285;e;1930;e
;;Weiblich;108681;e;3481;e;3251;e;8248;e;1049;e;21923;e;6842;e;4474;e;15333;e;18773;e;1257;e;5784;e;2925;e;2219;e;6875;e;3326;e;2919;e
;Verheiratet/Eingetr. Lebenspartnerschaft;Insgesamt;3327578;e;126568;e;57585;e;331191;e;25222;e;705468;e;236156;e;164108;e;414009;e;481730;e;43483;e;117018;e;120082;e;75706;e;205098;e;114965;e;109189;e
;;Männlich;1809443;e;69559;e;31595;e;180579;e;13730;e;382201;e;129565;e;89275;e;224780;e;263914;e;23403;e;64195;e;64929;e;40702;e;110125;e;62163;e;58725;e
;;Weiblich;1518132;e;57007;e;25987;e;150609;e;11492;e;323268;e;106590;e;74832;e;189226;e;217818;e;20082;e;52820;e;55151;e;35003;e;94975;e;52803;e;50464;e
;Verwitwet/Eingetr. Lebenspartner/-in verstorben;Insgesamt;949413;e;33957;e;16518;e;93956;e;7774;e;208982;e;65127;e;47527;e;107894;e;136754;e;14622;e;34063;e;34626;e;24011;e;56632;e;36045;e;30919;e
;;Männlich;180725;e;7062;e;3233;e;18076;e;1590;e;38605;e;12249;e;8904;e;19920;e;24973;e;2715;e;6907;e;7061;e;4777;e;11283;e;7251;e;6116;e
;;Weiblich;768689;e;26894;e;13282;e;75879;e;6183;e;170382;e;52882;e;38628;e;87975;e;111783;e;11904;e;27157;e;27566;e;19230;e;45352;e;28797;e;24801;e
;Geschieden/Eingetr. Lebenspartnerschaft aufgehoben;Insgesamt;361198;e;15676;e;11821;e;32751;e;4651;e;73933;e;24907;e;14770;e;41266;e;48961;e;4271;e;26651;e;12979;e;8126;e;19653;e;10752;e;10031;e
;;Männlich;142780;e;6461;e;4354;e;14096;e;1829;e;30078;e;10042;e;6465;e;16382;e;19759;e;1898;e;9804;e;4882;e;2882;e;6635;e;3759;e;3455;e
;;Weiblich;218416;e;9211;e;7466;e;18652;e;2820;e;43855;e;14862;e;8307;e;24886;e;29204;e;2374;e;16845;e;8100;e;5242;e;13021;e;6991;e;6575;e
;Ohne Angabe;Insgesamt;275;e;18;e;3;e;30;e;8;e;61;e;39;e;12;e;12;e;22;e;3;e;28;e;9;e;3;e;5;e;12;e;3;e
;;Männlich;149;e;8;e;-;;17;e;7;e;23;e;21;e;8;e;7;e;11;e;-;;17;e;7;e;-;;-;;10;e;3;e
;;Weiblich;129;e;12;e;3;e;14;e;-;;35;e;17;e;6;e;3;e;10;e;3;e;9;e;3;e;-;;6;e;3;e;-;
75 bis 79 Jahre;Insgesamt;Insgesamt;3270284;e;113875;e;60664;e;315473;e;26244;e;720016;e;228496;e;164341;e;403253;e;467448;e;46097;e;118412;e;114601;e;77246;e;200016;e;112763;e;101337;e
;;Männlich;1413884;e;50404;e;25475;e;137320;e;10791;e;310984;e;100815;e;72421;e;178732;e;202084;e;19929;e;50350;e;49406;e;32370;e;84248;e;46367;e;42187;e
;;Weiblich;1856398;e;63470;e;35191;e;178155;e;15451;e;409031;e;127680;e;91921;e;224519;e;265363;e;26166;e;68062;e;65198;e;44873;e;115766;e;66399;e;59149;e
;Ledig;Insgesamt;144163;e;4659;e;3668;e;12359;e;1287;e;30060;e;9109;e;7188;e;20680;e;25753;e;1967;e;6171;e;3669;e;2901;e;7592;e;3705;e;3394;e
;;Männlich;52939;e;1955;e;1372;e;5379;e;449;e;11600;e;3789;e;3116;e;7478;e;9824;e;818;e;2044;e;1139;e;825;e;1496;e;878;e;776;e
;;Weiblich;91221;e;2699;e;2295;e;6977;e;840;e;18462;e;5323;e;4069;e;13202;e;15934;e;1153;e;4123;e;2529;e;2078;e;6100;e;2825;e;2617;e
;Verheiratet/Eingetr. Lebenspartnerschaft;Insgesamt;1925502;e;67715;e;33524;e;187470;e;14584;e;422421;e;137443;e;97510;e;245144;e;272526;e;26576;e;65112;e;67493;e;44303;e;119303;e;64267;e;60114;e
;;Männlich;1113332;e;39288;e;19075;e;107967;e;8256;e;244534;e;80117;e;56923;e;142506;e;158657;e;15548;e;37773;e;38974;e;25374;e;67919;e;36439;e;33985;e
;;Weiblich;812167;e;28425;e;14451;e;79507;e;6329;e;177890;e;57328;e;40582;e;102642;e;113870;e;11031;e;27337;e;28520;e;18927;e;51383;e;27825;e;26131;e
